regionKey,region,title,url,dateRaw,dateISO,summary,category,analysts
マクロ・スナップショット,マクロ・スナップショット,日本：2025～27年度の経済見通し改定 - 景気は「減速あっても後退なし」だが、減速期間が長引くリスクに警戒,https://go.nomuranow.com/research/japi/publication/1261293?appname=GRPUI,2025年9月8日,2025-09-08,（1）26年1-3月期にコアCPIインフレ率は2％割れへ、（2）日銀のターミナルレートは27年7月の1.25％に,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年4-6月期GDP2次速報 - 民間在庫投資、民間消費を主因に1次速報から上方改定,https://go.nomuranow.com/research/japi/publication/1261247?appname=GRPUI,2025年9月8日,2025-09-08,7-9月期の実質GDPは6四半期ぶりの前期比マイナスへ,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：石破首相辞意表明 - 2025年中の政治、財政政策を展望する上での7つのステップ,https://go.nomuranow.com/research/japi/publication/1261208?appname=GRPUI,2025年9月8日,2025-09-08,日銀は現行政策スタンスから乖離せず、ただし25年10月利上げの確率は政治展開次第で低下も,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年7月毎月勤労統計 - 実質賃金は7ヵ月ぶりの前年比プラス。ただし、継続的なプラス転換は26年前半と予想,https://go.nomuranow.com/research/japi/publication/1260987?appname=GRPUI,2025年9月5日,2025-09-05,堅調な本系列に比べ、共通事業所系列はやや弱め,野﨑 宇一朗 エコノミスト,"野﨑 宇一朗 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,週間日本経済指標予測 - 来週の注目点（9月8日～9月12日）,https://go.nomuranow.com/research/japi/publication/1260767?appname=GRPUI,2025年9月4日,2025-09-04,【4-6月期GDP2次速報】実質GDPは前期比年率+0.9％と、1次速報値（同+1.0％）からほぼ不変と予想,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：25年4-6月期GDP2次速報推計 - 実質GDPは前期比年率+0.9％と、1次速報値（同+1.0％）からほぼ不変と予想,https://go.nomuranow.com/research/japi/publication/1260255?appname=GRPUI,2025年9月1日,2025-09-01,(1)景気への評価は不変、(2)今後の焦点は、7-9月期に生じる景気下押しの大きさ,野﨑 宇一朗 エコノミスト,"野﨑 宇一朗 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年7月鉱工業生産 - 7月は減産、米中向け輸出の伸び悩みが影響した模様,https://go.nomuranow.com/research/japi/publication/1260023?appname=GRPUI,2025年8月29日,2025-08-29,7-9月期だけでなく、10-12月期の生産も下振れるリスクが浮上,伊藤 勇輝 エコノミスト,"伊藤 勇輝 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年8月東京都区部CPI - 食料インフレが粘り強さを見せるも、インフレ率は低下傾向,https://go.nomuranow.com/research/japi/publication/1260018?appname=GRPUI,2025年8月29日,2025-08-29,9月は(1)保育料無償化による押下げ、(2)25年産新米の高値での供給の影響に注意,野﨑 宇一朗 エコノミスト,"野﨑 宇一朗 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,週間日本経済指標予測 - 来週の注目点（9月1日～9月5日）,https://go.nomuranow.com/research/japi/publication/1259806?appname=GRPUI,2025年8月28日,2025-08-28,【毎月勤労統計】1人当たり現金給与総額の前年比伸び率はプラス幅が小幅、縮小したと予想,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年7月全国CPI - やはりコアCPIインフレ率（前年比）は5月にピークを打った可能性が高い,https://go.nomuranow.com/research/japi/publication/1258950?appname=GRPUI,2025年8月22日,2025-08-22,次回8月コアCPIは24年11月以来の前年比3％割れへ,伊藤 勇輝 エコノミスト,"伊藤 勇輝 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年8月分PMI - トランプ関税による輸出の下押しが10-12月期まで長引くリスク,https://go.nomuranow.com/research/japi/publication/1258763?appname=GRPUI,2025年8月21日,2025-08-21,ただし8月は製造業生産が小幅に増える可能性あり,伊藤 勇輝 エコノミスト,"伊藤 勇輝 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,週間日本経済指標予測 - 来週の注目点（8月25日～8月29日）,https://go.nomuranow.com/research/japi/publication/1258733?appname=GRPUI,2025年8月21日,2025-08-21,【東京都区部消費者物価指数】8月のコアCPIは前年同月比+2.5％と、3ヵ月連続のインフレ率低下を予想,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年7月貿易統計 - 見え始めた対米輸出の頭打ち,https://go.nomuranow.com/research/japi/publication/1258553?appname=GRPUI,2025年8月20日,2025-08-20,トランプ関税による財輸出の下押しが、7-9月期に強まるという野村の見通しと整合的,伊藤 勇輝 エコノミスト,"伊藤 勇輝 エコノミスト; , 森田 京平 チーフエコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025～27年度の経済見通し改定 - （1）景気は「減速」あっても「後退」なし、（2）日銀は27年に追加利上げへ,https://go.nomuranow.com/research/japi/publication/1258020?appname=GRPUI,2025年8月15日,2025-08-15,（1）コアCPIは26年に下振れた後、27年に2％近辺へ、（2）27年には中立金利が視野に,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年4-6月期GDP1次速報 - 輸出と設備投資が実質GDPの伸びに寄与,https://go.nomuranow.com/research/japi/publication/1257906?appname=GRPUI,2025年8月15日,2025-08-15,（1）実質GDPは5四半期連続で増加、（2）トランプ関税の影響を見極めるのはこれから,森田 京平 チーフエコノミスト,森田 京平 チーフエコノミスト
マクロ・スナップショット,マクロ・スナップショット,週間日本経済指標予測 - 来週の注目点（8月18日～8月22日）,https://go.nomuranow.com/research/japi/publication/1257648?appname=GRPUI,2025年8月14日,2025-08-14,【7月全国消費者物価指数】コアCPIは前年同月比+3.1％と、2ヵ月連続のプラス幅縮小を予想,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,週間日本経済指標予測 - 来週の注目点（8月11日～8月15日）,https://go.nomuranow.com/research/japi/publication/1256120?appname=GRPUI,2025年8月7日,2025-08-07,【25年4-6月期GDP1次速報】前期比年率+0.6％と予想、米国関税の影響が具体化するには尚早,森田 京平 チーフエコノミスト,"森田 京平 チーフエコノミスト; , 棚橋 研悟 エコノミスト; , 野﨑 宇一朗 エコノミスト; , 伊藤 勇輝 エコノミスト"
マクロ・スナップショット,マクロ・スナップショット,日本：2025年6月毎月勤労統計 - やや力強さを欠く所定内給与の増加ペース,https://go.nomuranow.com/research/japi/publication/1255771?appname=GRPUI,2025年8月6日,2025-08-06,好調な夏季賞与の支給により、一人当たり賃金は前月から大きく反発,野﨑 宇一朗 エコノミスト,"野﨑 宇一朗 エコノミスト; , 森田 京平 チーフエコノミスト"
All,All,為替モーニングコメント【速報】 25/10/22 - 高市政権の円安許容度を試す展開も/金価格急落とドル離れの受け皿,https://go.nomuranow.com/research/japi/publication/1266292?appname=GRPUI,8 分前,,高市政権発足。ドル円は一時152円台回復。日銀から10月利上げへの地均しは見られず。円安許容度を試す展開再現も。12月利上げ期待を維持できるか注目。 米債利回りは低下。金価格急落。ドル離れの受け皿が金から移行するかに注目。トランプ大統領発言は米中首脳会談への楽観と悲観が混在。FRB批判は継続。 円安：ドル円は一時152円台を回復した。高市政権が発足、再び政権の円安許容度を試す展開となった面があろう。一旦は日本の政局イベントは通過と言えるが、当面は高市首相や片山財務相の発言に敏感な相場となりそうだ。米債利回りは低下傾向にあり、ドル円の上値余地は限定的と見ているが、目先は上値リスクが警戒される。 ...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/21 - 日銀は市場の利上げ期待を維持できるか/財務相人事に注目/TACOトレード期待,https://go.nomuranow.com/research/japi/publication/1266137?appname=GRPUI,23 時間前,2025-10-17,ユーロ圏/カナダ/中国/ブラジル/アルゼンチン/原油/金,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/21 - 日銀は市場の利上げ期待を維持できるか/財務相人事に注目/TACOトレード期待,https://go.nomuranow.com/research/japi/publication/1266131?appname=GRPUI,2025年10月21日,2025-10-21,高市トレード期待から日本株上昇。ドル円も一時151円台回復も、勢いは鈍い。米長期金利低下・米株上昇でドル安定。本日は高市政権下の財務相人事に注目。 市場の焦点は来週の中銀ウィークに徐々に移行、ドル円の値動き抑制か。10月会合が近づく中、氷見野副総裁講演に注目。米中を巡りTACOトレード期待が優勢。 小動き：アジア時間には高市トレード期待からドル円が151円台を一時回復したが、海外時間には勢いが鈍化し、150円台後半を中心とした推移となっている。米10年債利回りは再び4.00％を割り込んだ一方、米株は米中対立懸念再燃前の水準に接近、ドルの安定に寄与していよう。格下げもあり仏株は一時軟調となったが...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/20 - 米中対立懸念後退でドル円反発/自民・維新の連立で高市トレード再加速となるか？,https://go.nomuranow.com/research/japi/publication/1265988?appname=GRPUI,2025年10月20日,2025-10-20,ユーロ圏/英国/NZ/カナダ/ロシア/中国/インド/原油,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/20 - 米中対立懸念後退でドル円反発/自民・維新の連立で高市トレード再加速となるか？,https://go.nomuranow.com/research/japi/publication/1265973?appname=GRPUI,2025年10月20日,2025-10-20,米金融ストレスへの警戒からドル円は一時149円台前半まで調整。トランプ大統領発言から米中対立への懸念後退。株価反発、ドル円も150円台を回復。 米中首脳会談実現への期待は回復。自民党と日本維新の会は連立合意の方向に。高市トレード再加速にはつながらないか。仏格付け引き下げの動きが続く。 ドル円回復：先週金曜日は米金融ストレスへの警戒から、円が一時全面高となり、ドル円は149円台前半まで調整した。その後、トランプ大統領が米中首脳会談実現の可能性を示唆したことに加え、一部地銀決算堅調から米株は反発に転じ、ドル円やクロス円も買い戻されている。VIX指数も29％近くまで上昇した後に20％台まで低下、KB...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/17 - 米株安・長期金利4.00％割れで円高ドル安/日銀利上げは近いか/財務相人事も焦点に,https://go.nomuranow.com/research/japi/publication/1265758?appname=GRPUI,2025年10月17日,2025-10-17,ユーロ圏/英国/豪州/NZ/カナダ/韓国/インド/ロシア/原油,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/17 - 米株安・長期金利4.00％割れで円高ドル安/日銀利上げは近いか/財務相人事も焦点に,https://go.nomuranow.com/research/japi/publication/1265751?appname=GRPUI,2025年10月17日,2025-10-17,金融株中心に米株調整。VIX指数は25％台に。米長期金利は4.00％の節目割れ。リスクオフでクロス円に下押し圧力。ウォラー理事は10月利下げの意向明言。 植田総裁はデータを加味して10月会合で議論・政策決定と発言。田村委員はタカ派的。自民と維新の連立協議継続。財務相に片山氏を充てるとの報道も。 ドル円調整：金融株中心に米株安となり、VIX指数も25％台まで上昇した。米金利先物は10月50bp利下げを再び多少織り込み始め、米10年債利回りは4.00％の節目を明確に下振れた。ドルは対円や対ユーロで下落基調となっていたが、株安を受けてクロス円での円高圧力も重なり、ドル円は150円台円半まで調整してい...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/16 - ドル買いの勢い鈍化/日政局変化と高市トレード/円相場は適正水準に向かう？,https://go.nomuranow.com/research/japi/publication/1265560?appname=GRPUI,2025年10月16日,2025-10-16,豪州/NZ/インド/アルゼンチン/原油/金/韓国/中国,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/16 - ドル買いの勢い鈍化/日政局変化と高市トレード/円相場は適正水準に向かう？,https://go.nomuranow.com/research/japi/publication/1265554?appname=GRPUI,2025年10月16日,2025-10-16,ドルは緩やかながらほぼ全面安。ドル円は一時151円割れ。米長期金利は4.00％割れを試す展開。節目突破で金利差面でのドル安圧力加速に注意。 自民と維新の連立期待が急上昇。ベッセント財務長官は日銀利上げ路線を支持か。ベージュブックは消費や雇用の弱さを示唆。米中で歩み寄りがあるか注目。 ドル売り：パウエル議長の10月利下げ継続示唆や中国人民銀行による中心レートの元高設定、仏政局不安後退などからドル買い戻しの機運が低下している。ドルが緩やかながらほぼ全面安となる中、ドル円は一時151円割れとなった。米10年債利回りは節目となる4.00％割れを試す展開となっており、明確に節目を割り込む場合、米金利低下...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/15 - 米中摩擦への警戒でクロス円再調整/FRBは10月利下げ継続へ/野党連携は成功するか,https://go.nomuranow.com/research/japi/publication/1265403?appname=GRPUI,2025年10月15日,2025-10-15,ユーロ圏/英国/豪州/NZ/カナダ/中国/新興国/原油,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/15 - 米中摩擦への警戒でクロス円再調整/FRBは10月利下げ継続へ/野党連携は成功するか,https://go.nomuranow.com/research/japi/publication/1265398?appname=GRPUI,2025年10月15日,2025-10-15,米中摩擦への警戒が残る中、世界的に株価が再調整。クロス円主導で円高。ドル円は152円割れ。本日も米中摩擦に絡んだヘッドラインや日本政局が焦点に。 米中双方が制裁や制裁可能性の意向。FRBは10月利下げ継続を示唆。野党連携が成功する場合、立憲民主党の金融政策姿勢が焦点に。口先介入継続。 円買い戻し：米中摩擦への警戒が燻る中、米国株は小幅反落、VIX指数も再び20％台に上昇した。為替市場ではクロス円主導で円が買い戻され、ドル円も152円を割り込んで推移している。本日も米中摩擦に絡んだヘッドラインが焦点となるが、日本では21日召集の臨時国会に向けて与野党間での駆け引きが続いている。不確実性が高い中、...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/14 - TACOトレードの展開で乱高下/高市トレード巻き戻しと政局不透明感の綱引きか,https://go.nomuranow.com/research/japi/publication/1265196?appname=GRPUI,2025年10月14日,2025-10-14,ユーロ圏/英国/カナダ/NZ/中国/インド/原油/金,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/14 - TACOトレードの展開で乱高下/高市トレード巻き戻しと政局不透明感の綱引きか,https://go.nomuranow.com/research/japi/publication/1265189?appname=GRPUI,2025年10月14日,2025-10-14,トランプ大統領の対中姿勢を巡り市場は乱高下。TACOトレード期待から米株は反発。ドル円も152円台前半を回復。目先は米中首脳会談実現となるかが焦点に。 公明党の連立離脱で日政局不透明感上昇。高市トレード巻き戻しと政治不確実性上昇の綱引きも。口先介入はやや強化。仏政局不透明感も残存。 乱高下：トランプ大統領は10日にSNSで対中関税引き上げの可能性を示唆したが、12日には「中国のことは心配いらない。全てうまくいく！」と対立姿勢を緩めた。先週末の米国株は急落となったが、昨日は反発、VIX指数も20％割れまで戻している。TACOトレードが早期に実現したかたちとなり、ドル円も先週末の151円台前半から...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/10 - 高市トレードの勢いは緩むか/自公連立か、自 民単独政権か,https://go.nomuranow.com/research/japi/publication/1264964?appname=GRPUI,2025年10月10日,2025-10-10,ユーロ圏/英国/豪州/中国/フィリピン/インド/アルゼンチン/原油,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/10 - 高市トレードの勢いは緩むか/自公連立か、自民単独政権か,https://go.nomuranow.com/research/japi/publication/1264952?appname=GRPUI,2025年10月10日,2025-10-10,ドル円は153円台回復も円安の勢いは緩和。ドル買戻しでクロス円は調整。株次第でクロス円主導の円買い戻し継続リスクも。ドル円の下値は堅いか。 高市氏は為替・金融政策に中立的発言。自民税調人事で財政緩和期待は低下か。自公連立協議が政権安定と政策実行に直結。FRB高官には意見の相違も。 ドル高：ドル円は153円台を回復も、高市氏から為替や金融政策に中立的な発言が見られ、海外時間には円安の勢いはやや緩んでいる。FRB高官からは意見の相違が見られるが、米債利回りは小幅上昇、株も小幅反落となる中、ドルが全般的に買い戻され、ユーロ円など主要クロス円は調整した。本日は日本政局が注目材料となり、サナエノミクスの...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/09 - 政局への思惑で円安傾向持続/FRBのインフレ警戒は残存/仏政局は即時の解散回避か,https://go.nomuranow.com/research/japi/publication/1264794?appname=GRPUI,2025年10月9日,2025-10-09,ユーロ圏/英国/NZ/タイ/ポーランド/ブラジル/原油/台湾,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/09 - 政局への思惑で円安傾向持続/FRBのインフレ警戒は残存/仏政局は即時の解散回避か,https://go.nomuranow.com/research/japi/publication/1264788?appname=GRPUI,2025年10月9日,2025-10-09,ドル円はじりじりと上値を試す展開となり、一時153円台を記録。イベントが乏しい中、日本政局に絡んだ思惑が影響。目先は当局の円安許容度を試す展開か。 FOMC議事要旨はインフレ警戒の根強さを示唆。日賃金は安定。仏政局は即時の解散回避に道筋。国内投資家の米国債需要低迷も「ドル離れ」は加速せず。 円安圧力：口先介入が見られない中、円安傾向が持続、一時153円台を試す展開となった。財務相人事や連立交渉といった日本政局を巡る思惑が残る中、市場心理は全体的に安定、円安圧力が強い地合いだ。本日も目立ったイベントが予定されない中、高市政権の円安許容度を試す展開は続きやすいだろう。 FRB：9月FOMC議事要旨...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/08 - 高市政権の円安許容度を試す展開/海外勢は財務相人事・自公連立崩壊リスクに注目,https://go.nomuranow.com/research/japi/publication/1264649?appname=GRPUI,2025年10月8日,2025-10-08,ユーロ圏/豪州/NZ/カナダ/台湾/ベトナム/ブラジル/原油/金,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/08 - 高市政権の円安許容度を試す展開/海外勢は財務相人事・自公連立崩壊リスクに注目,https://go.nomuranow.com/research/japi/publication/1264642?appname=GRPUI,2025年10月8日,2025-10-08,円安加速。ドル円は一時152円台、ユーロ円は177円台に上昇。米主要指標が公表されない中、高市政権の円安許容度を試す展開。目先は円安リスクが大きい。 口先介入強化があるかが焦点。海外勢は財務省人事と連立交渉への関心を高める。米指標は消費者インフレ期待の上昇を示唆、個人消費減速に警戒が必要。 円安加速：ドル円は一時152円台まで上昇、ユーロ円は177円台と最高値を更新している。高市政権の政策反応関数を試す展開といえ、本日の日銀植田総裁講演が仏側の事情でキャンセルされ、口先介入も初期段階に留まったことで、円安の許容レベルを試す展開になったと言えよう。海外勢からは一昨日辺りから財務相人事に関する問い...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/07 - 高市トレードでドル円150円台回復/緩やかな 日銀利上げは許容か/仏政局不安定化,https://go.nomuranow.com/research/japi/publication/1264520?appname=GRPUI,2025年10月7日,2025-10-07,ユーロ圏/英国/豪州/NZ/カナダ/中国/ブラジル,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/07 - 高市トレードでドル円150円台回復/緩やかな日銀利上げは許容か/仏政局不安定化,https://go.nomuranow.com/research/japi/publication/1264512?appname=GRPUI,2025年10月7日,2025-10-07,高市候補勝利を反映、株高・債券ツイストスティープ化・円安。ドル円は150円台を回復。日銀利上げ期待は後退済み、ドル円は150円前後で膠着しやすい。 高市氏のブレーンからは12月以降の利上げ許容発言も。円安の需要押し下げに一定の警戒か。財務相人事に注目が集まる。仏首相辞任で仏債売り。 円安：高市候補勝利を反映、日本市場は株高・債券ツイストスティープ化・円安との反応となった。日銀への10月利上げ期待は25％以下まで低下し、ドル円は150円台を回復している。先週の円高をすべて吐き出し、8月1日以来の高値を付けたかたちだ。日銀への利上げ期待は調整され、ドル円は150円前後で一旦膠着しやすいと見るが、財...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/06 - 注目される高市政権下での財政・金融政策変化/ドル円は150円を試す展開か,https://go.nomuranow.com/research/japi/publication/1264327?appname=GRPUI,2025年10月6日,2025-10-06,英国/中国/アルゼンチン/トルコ/原油,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/06 - 注目される高市政権下での財政・金融政策変化/ドル円は150円を試す展開か,https://go.nomuranow.com/research/japi/publication/1264306?appname=GRPUI,2025年10月6日,2025-10-06,自民党総裁選は高市候補勝利のサプライズとなった。初動では円安・株高・長期金利上昇、が予想される。週明けの為替市場では円が全面安となっている。 高市政権下の財政・金融政策運営の変化の可能性を慎重に見極める必要性。目先のドル円は150円を試す展開か。8日の植田総裁講演が注目に。 自民党総裁選：高市前経済安保相が勝利した。オンライン予想サイト（Polymarket）などで小泉農相の優位が想定されていたため、サプライズと言える。週明けの為替市場では円が全面安、ドル円は149円台半ばまで上昇している。債券・株式市場の反応を確認しながらも、本日はドル円が150円を試す可能性を意識する必要があろう。 経済政...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/03 - 自民党総裁選で円はどう動く？/植田総裁講演が焦点/政府閉鎖解消は「痛み」が必要か,https://go.nomuranow.com/research/japi/publication/1264158?appname=GRPUI,2025年10月3日,2025-10-03,スイス/豪州/カナダ/ブラジル/ロシア/韓国/中国,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
All,All,為替モーニングコメント【速報】 25/10/03 - 自民党総裁選で円はどう動く？/植田総裁講演が焦点/政府閉鎖解消は「痛み」が必要か,https://go.nomuranow.com/research/japi/publication/1264150?appname=GRPUI,2025年10月3日,2025-10-03,米政府閉鎖が続く中、金融市場は小康状態。ドル円は147円を挟んだ推移。本日は植田総裁講演が焦点。ドル円は上値の重い展開が継続の公算。 週明けは自民党総裁選結果で乱高下も。米政府閉鎖終了前には「痛み」が必要か。10月末に向けて米中交渉が再び焦点に。FRB議長選出プロセスは進展中。 小康状態：政府閉鎖の影響で新規失業保険申請件数は公表されず、市場は小康状態となった。米債・米株ともに値動きは乏しく、ドル円は147円を挟んだ推移だ。本日は米雇用統計の公表は見込まれず、植田総裁講演が焦点となる。明日には自民党総裁選を控え、ドル円は147円前後での上値の重い展開が予想される。 内田副総裁：短観について「先...,後藤 祐二朗 チーフ為替ストラテジスト,後藤 祐二朗 チーフ為替ストラテジスト
All,All,為替モーニングコメント 25/10/02 - 日銀10月利上げ意識でドル円に非対称性/ドル円は146-149円レンジブレイクなるか,https://go.nomuranow.com/research/japi/publication/1264016?appname=GRPUI,2025年10月2日,2025-10-02,ユーロ圏/英国/NZ/カナダ/韓国/インド/ロシア/原油/金,後藤 祐二朗 チーフ為替ストラテジスト,"後藤 祐二朗 チーフ為替ストラテジスト; , 郭 穎; , 春井 真也; , 宮入 祐輔; , 秀嶋　智輝; , 小寺 勇輝 エコノミスト; , 髙島 雄貴 エコノミスト"
